"Date";"Path";"Size_GB";"Size_TB"
"25-02-2026";"D:\Depto\Promoções Swap";"0";"0"
"25-02-2026";"D:\Depto\Recepcao";"0,16";"0"
"25-02-2026";"D:\Depto\Recursos Humanos";"32,77";"0,032"
"25-02-2026";"D:\Depto\Servicos";"101,12";"0,099"
"25-02-2026";"D:\Depto\Shared";"82,46";"0,081"
"25-02-2026";"D:\Depto\SIG";"15,89";"0,016"
"25-02-2026";"D:\Depto\SOMENTO ANG-E";"0";"0"
"25-02-2026";"D:\Depto\TOOL FLO";"0,01";"0"
"25-02-2026";"D:\Depto\UTIL";"29,88";"0,029"
"25-02-2026";"D:\Depto\XML";"0,01";"0"
"25-02-2026";"D:\Qualidade\Analise Ambiente Processos SWOT";"0,01";"0"
"25-02-2026";"D:\Qualidade\Analise Critica";"0,05";"0"
"25-02-2026";"D:\Qualidade\Anexos_AGI";"0,02";"0"
"25-02-2026";"D:\Qualidade\Auditorias";"0,27";"0"
"25-02-2026";"D:\Qualidade\Avaliação de Fornecedores";"3,87";"0,004"
"25-02-2026";"D:\Qualidade\Certificados Gero Trescal";"0,19";"0"
"25-02-2026";"D:\Qualidade\Contexto_SWOT";"0,01";"0"
"25-02-2026";"D:\Qualidade\Controle de Revisões";"0,06";"0"
"25-02-2026";"D:\Qualidade\Corona Vírus";"0,74";"0,001"
"25-02-2026";"D:\Qualidade\Informativo SIG";"0,04";"0"
"25-02-2026";"D:\Qualidade\Instruções_IGI";"0,31";"0"
"25-02-2026";"D:\Qualidade\Manual da Gestão Integrada";"0,01";"0"
"25-02-2026";"D:\Qualidade\Manual da Gestão Integrada (novo)";"0";"0"
"25-02-2026";"D:\Qualidade\Norma ISO 9001 - 14001 - Versão 2015 - BS OHSAS 18001";"0,05";"0"
"25-02-2026";"D:\Qualidade\Normas";"0,07";"0"
"25-02-2026";"D:\Qualidade\Objetivos da Política";"0,01";"0"
"25-02-2026";"D:\Qualidade\Obsoletos";"3,31";"0,003"
"25-02-2026";"D:\Qualidade\Pesquisa de Satisfação";"0,15";"0"
"25-02-2026";"D:\Qualidade\PGTA";"0,02";"0"
"25-02-2026";"D:\Qualidade\Política Integrada de Gestão";"0,01";"0"
"25-02-2026";"D:\Qualidade\Procedimentos_PGI";"0,02";"0"
"25-02-2026";"D:\Qualidade\RACP's";"0,63";"0,001"
"25-02-2026";"D:\Qualidade\Registros_RGI";"0,02";"0"
"26-02-2026";"D:\Depto\Adm de Vendas";"24,05";"0,023"
"26-02-2026";"D:\Depto\Almoxarifado";"20,15";"0,02"
"26-02-2026";"D:\Depto\Aplicações";"0,53";"0,001"
"26-02-2026";"D:\Depto\Comercial";"0";"0"
"26-02-2026";"D:\Depto\Comitê de Vendas";"0";"0"
"26-02-2026";"D:\Depto\Compras";"0,87";"0,001"
"26-02-2026";"D:\Depto\Conquiscar+1";"0";"0"
"26-02-2026";"D:\Depto\Contabilidade";"175,14";"0,171"
"26-02-2026";"D:\Depto\Controladoria";"18,72";"0,018"
"26-02-2026";"D:\Depto\Controle Comercial";"28,53";"0,028"
"26-02-2026";"D:\Depto\Controle de Qualidade";"40,65";"0,04"
"26-02-2026";"D:\Depto\CTMS";"5,43";"0,005"
"26-02-2026";"D:\Depto\Departamento Pessoal";"9,42";"0,009"
"26-02-2026";"D:\Depto\Director's Report";"0,51";"0,001"
"26-02-2026";"D:\Depto\Diretoria";"5,99";"0,006"
"26-02-2026";"D:\Depto\DVR";"0";"0"
"26-02-2026";"D:\Depto\Eng de Processos";"248,91";"0,243"
"26-02-2026";"D:\Depto\Eng de Produtos";"389,92";"0,381"
"26-02-2026";"D:\Depto\Escola de Pais";"0,2";"0"
"26-02-2026";"D:\Depto\EXCEL";"0,18";"0"
"26-02-2026";"D:\Depto\Exportação";"2,89";"0,003"
"26-02-2026";"D:\Depto\Fabrica";"69,07";"0,067"
"26-02-2026";"D:\Depto\Financeiro";"12,74";"0,012"
"26-02-2026";"D:\Depto\Fiscal";"68,46";"0,067"
"26-02-2026";"D:\Depto\Grupo Doação";"0,01";"0"
"26-02-2026";"D:\Depto\IMC IT";"0,29";"0"
"26-02-2026";"D:\Depto\IMC_Compliance_Aviad_Gilson_Leonardo";"0,02";"0"
"26-02-2026";"D:\Depto\Iscar Brazil_Acc_Fin_Tax";"6,82";"0,007"
"26-02-2026";"D:\Depto\IT";"8,68";"0,008"
"26-02-2026";"D:\Depto\Logistica";"185,91";"0,182"
"26-02-2026";"D:\Depto\Manutencao";"4,04";"0,004"
"26-02-2026";"D:\Depto\Marketing";"2149,18";"2,099"
"26-02-2026";"D:\Depto\Neologiq";"9,92";"0,01"
"26-02-2026";"D:\Depto\NFE Gate";"3,01";"0,003"
"26-02-2026";"D:\Depto\NFE_Entradas";"1,15";"0,001"
"26-02-2026";"D:\Depto\P C P roducao";"172,33";"0,168"
"26-02-2026";"D:\Depto\Projetos";"590,38";"0,577"
"26-02-2026";"D:\Depto\Promoções Swap";"0";"0"
"26-02-2026";"D:\Depto\Recepcao";"0,16";"0"
"26-02-2026";"D:\Depto\Recursos Humanos";"32,77";"0,032"
"26-02-2026";"D:\Depto\Servicos";"101,12";"0,099"
"26-02-2026";"D:\Depto\Shared";"82,46";"0,081"
"26-02-2026";"D:\Depto\SIG";"15,89";"0,016"
"26-02-2026";"D:\Depto\SOMENTO ANG-E";"0";"0"
"26-02-2026";"D:\Depto\TOOL FLO";"0,01";"0"
"26-02-2026";"D:\Depto\UTIL";"29,88";"0,029"
"26-02-2026";"D:\Depto\XML";"0,01";"0"
"26-02-2026";"D:\Qualidade\Analise Ambiente Processos SWOT";"0,01";"0"
"26-02-2026";"D:\Qualidade\Analise Critica";"0,05";"0"
"26-02-2026";"D:\Qualidade\Anexos_AGI";"0,02";"0"
"26-02-2026";"D:\Qualidade\Auditorias";"0,27";"0"
"26-02-2026";"D:\Qualidade\Avaliação de Fornecedores";"3,87";"0,004"
"26-02-2026";"D:\Qualidade\Certificados Gero Trescal";"0,19";"0"
"26-02-2026";"D:\Qualidade\Contexto_SWOT";"0,01";"0"
"26-02-2026";"D:\Qualidade\Controle de Revisões";"0,06";"0"
"26-02-2026";"D:\Qualidade\Corona Vírus";"0,74";"0,001"
"26-02-2026";"D:\Qualidade\Informativo SIG";"0,04";"0"
"26-02-2026";"D:\Qualidade\Instruções_IGI";"0,31";"0"
"26-02-2026";"D:\Qualidade\Manual da Gestão Integrada";"0,01";"0"
"26-02-2026";"D:\Qualidade\Manual da Gestão Integrada (novo)";"0";"0"
"26-02-2026";"D:\Qualidade\Norma ISO 9001 - 14001 - Versão 2015 - BS OHSAS 18001";"0,05";"0"
"26-02-2026";"D:\Qualidade\Normas";"0,07";"0"
"26-02-2026";"D:\Qualidade\Objetivos da Política";"0,01";"0"
"26-02-2026";"D:\Qualidade\Obsoletos";"3,31";"0,003"
"26-02-2026";"D:\Qualidade\Pesquisa de Satisfação";"0,15";"0"
"26-02-2026";"D:\Qualidade\PGTA";"0,02";"0"
"26-02-2026";"D:\Qualidade\Política Integrada de Gestão";"0,01";"0"
"26-02-2026";"D:\Qualidade\Procedimentos_PGI";"0,02";"0"
"26-02-2026";"D:\Qualidade\RACP's";"0,63";"0,001"
"26-02-2026";"D:\Qualidade\Registros_RGI";"0,02";"0"
"27-02-2026";"D:\Depto\Adm de Vendas";"24,05";"0,023"
"27-02-2026";"D:\Depto\Almoxarifado";"20,15";"0,02"
"27-02-2026";"D:\Depto\Aplicações";"0,53";"0,001"
"27-02-2026";"D:\Depto\Comercial";"0";"0"
"27-02-2026";"D:\Depto\Comitê de Vendas";"0";"0"
"27-02-2026";"D:\Depto\Compras";"0,87";"0,001"
"27-02-2026";"D:\Depto\Conquiscar+1";"0";"0"
"27-02-2026";"D:\Depto\Contabilidade";"175,18";"0,171"
"27-02-2026";"D:\Depto\Controladoria";"18,72";"0,018"
"27-02-2026";"D:\Depto\Controle Comercial";"28,53";"0,028"
"27-02-2026";"D:\Depto\Controle de Qualidade";"40,65";"0,04"
"27-02-2026";"D:\Depto\CTMS";"5,43";"0,005"
"27-02-2026";"D:\Depto\Departamento Pessoal";"9,42";"0,009"
"27-02-2026";"D:\Depto\Director's Report";"0,51";"0,001"
"27-02-2026";"D:\Depto\Diretoria";"5,99";"0,006"
"27-02-2026";"D:\Depto\DVR";"0";"0"
"27-02-2026";"D:\Depto\Eng de Processos";"248,91";"0,243"
"27-02-2026";"D:\Depto\Eng de Produtos";"389,92";"0,381"
"27-02-2026";"D:\Depto\Escola de Pais";"0,2";"0"
"27-02-2026";"D:\Depto\EXCEL";"0,18";"0"
"27-02-2026";"D:\Depto\Exportação";"2,89";"0,003"
"27-02-2026";"D:\Depto\Fabrica";"69,07";"0,067"
"27-02-2026";"D:\Depto\Financeiro";"12,74";"0,012"
"27-02-2026";"D:\Depto\Fiscal";"68,47";"0,067"
"27-02-2026";"D:\Depto\Grupo Doação";"0,01";"0"
"27-02-2026";"D:\Depto\IMC IT";"0,29";"0"
"27-02-2026";"D:\Depto\IMC_Compliance_Aviad_Gilson_Leonardo";"0,02";"0"
"27-02-2026";"D:\Depto\Iscar Brazil_Acc_Fin_Tax";"6,82";"0,007"
"27-02-2026";"D:\Depto\IT";"8,68";"0,008"
"27-02-2026";"D:\Depto\Logistica";"186,11";"0,182"
"27-02-2026";"D:\Depto\Manutencao";"4,04";"0,004"
"27-02-2026";"D:\Depto\Marketing";"2149,19";"2,099"
"27-02-2026";"D:\Depto\Neologiq";"9,92";"0,01"
"27-02-2026";"D:\Depto\NFE Gate";"3,02";"0,003"
"27-02-2026";"D:\Depto\NFE_Entradas";"1,15";"0,001"
"27-02-2026";"D:\Depto\P C P roducao";"172,34";"0,168"
"27-02-2026";"D:\Depto\Projetos";"590,45";"0,577"
"27-02-2026";"D:\Depto\Promoções Swap";"0";"0"
"27-02-2026";"D:\Depto\Recepcao";"0,16";"0"
"27-02-2026";"D:\Depto\Recursos Humanos";"32,77";"0,032"
"27-02-2026";"D:\Depto\Servicos";"101,12";"0,099"
"27-02-2026";"D:\Depto\Shared";"82,46";"0,081"
"27-02-2026";"D:\Depto\SIG";"15,89";"0,016"
"27-02-2026";"D:\Depto\SOMENTO ANG-E";"0";"0"
"27-02-2026";"D:\Depto\TOOL FLO";"0,01";"0"
"27-02-2026";"D:\Depto\UTIL";"29,88";"0,029"
"27-02-2026";"D:\Depto\XML";"0,01";"0"
"27-02-2026";"D:\Qualidade\Analise Ambiente Processos SWOT";"0,01";"0"
"27-02-2026";"D:\Qualidade\Analise Critica";"0,05";"0"
"27-02-2026";"D:\Qualidade\Anexos_AGI";"0,02";"0"
"27-02-2026";"D:\Qualidade\Auditorias";"0,27";"0"
"27-02-2026";"D:\Qualidade\Avaliação de Fornecedores";"3,87";"0,004"
"27-02-2026";"D:\Qualidade\Certificados Gero Trescal";"0,19";"0"
"27-02-2026";"D:\Qualidade\Contexto_SWOT";"0,01";"0"
"27-02-2026";"D:\Qualidade\Controle de Revisões";"0,06";"0"
"27-02-2026";"D:\Qualidade\Corona Vírus";"0,74";"0,001"
"27-02-2026";"D:\Qualidade\Informativo SIG";"0,04";"0"
"27-02-2026";"D:\Qualidade\Instruções_IGI";"0,31";"0"
"27-02-2026";"D:\Qualidade\Manual da Gestão Integrada";"0,01";"0"
"27-02-2026";"D:\Qualidade\Manual da Gestão Integrada (novo)";"0";"0"
"27-02-2026";"D:\Qualidade\Norma ISO 9001 - 14001 - Versão 2015 - BS OHSAS 18001";"0,05";"0"
"27-02-2026";"D:\Qualidade\Normas";"0,07";"0"
"27-02-2026";"D:\Qualidade\Objetivos da Política";"0,01";"0"
"27-02-2026";"D:\Qualidade\Obsoletos";"3,31";"0,003"
"27-02-2026";"D:\Qualidade\Pesquisa de Satisfação";"0,15";"0"
"27-02-2026";"D:\Qualidade\PGTA";"0,02";"0"
"27-02-2026";"D:\Qualidade\Política Integrada de Gestão";"0,01";"0"
"27-02-2026";"D:\Qualidade\Procedimentos_PGI";"0,02";"0"
"27-02-2026";"D:\Qualidade\RACP's";"0,63";"0,001"
"27-02-2026";"D:\Qualidade\Registros_RGI";"0,02";"0"
